DISTRICT_ASSIGNED,OpenYear,OpenQuarter,OpenMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
1.0,2019,Q2,4,Open Duplicate,1,1,0,0,0,0
1.0,2019,Q2,4,Warning,1,0,0,0,0,0
1.0,2019,Q2,5,Closed,34,33,15,1,0,0
1.0,2019,Q2,5,Completed,172,86,14,2,0,0
1.0,2019,Q2,5,NOV Issued,3,0,1,0,0,0
1.0,2019,Q2,5,Referred to Law,1,1,0,0,0,0
1.0,2019,Q2,6,Closed,45,39,20,0,0,0
1.0,2019,Q2,6,Completed,225,112,27,1,0,0
1.0,2019,Q2,6,Compliance Achieved,1,1,1,0,0,0
1.0,2019,Q2,6,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2019,Q2,6,Initiated,2,2,1,0,0,0
1.0,2019,Q2,6,NOV Issued,4,4,0,0,0,0
1.0,2019,Q2,6,Under Investigation,2,1,0,0,0,0
1.0,2019,Q3,7,Citation Issued,1,1,0,0,0,0
1.0,2019,Q3,7,Closed,47,37,14,0,0,0
1.0,2019,Q3,7,Completed,253,107,21,1,0,0
1.0,2019,Q3,7,Compliance Achieved,1,1,0,0,0,0
1.0,2019,Q3,7,NOV Issued,1,0,0,0,0,0
1.0,2019,Q3,8,Citation Issued,1,0,0,0,0,0
1.0,2019,Q3,8,Closed,40,31,12,1,0,0
1.0,2019,Q3,8,Completed,195,60,23,1,0,0
1.0,2019,Q3,8,Initiated,2,0,0,0,0,0
1.0,2019,Q3,8,NOV Issued,3,0,0,0,0,0
1.0,2019,Q3,8,Warning,3,0,0,0,0,0
1.0,2019,Q3,9,Citation Issued,1,0,0,0,0,0
1.0,2019,Q3,9,Closed,48,36,10,1,0,0
1.0,2019,Q3,9,Completed,188,86,31,2,0,0
1.0,2019,Q3,9,Compliance Achieved,1,1,0,0,0,0
1.0,2019,Q3,9,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2019,Q3,9,Initiated,1,1,1,0,0,0
1.0,2019,Q3,9,NOV Issued,3,0,1,0,0,0
1.0,2019,Q3,9,Referred to Law,1,0,0,0,0,0
1.0,2019,Q3,9,Warning,1,0,0,0,0,0
1.0,2019,Q4,10,Closed,52,37,24,4,0,0
1.0,2019,Q4,10,Completed,152,77,32,0,0,0
1.0,2019,Q4,10,EO Repair Restore Issued,2,1,0,0,0,0
1.0,2019,Q4,10,Initiated,3,3,3,0,0,0
1.0,2019,Q4,10,Reviews Completed,1,1,1,0,0,0
1.0,2019,Q4,10,Warning,1,0,0,0,0,0
1.0,2019,Q4,11,Citation Issued,2,1,1,0,0,0
1.0,2019,Q4,11,Closed,26,18,12,0,0,0
1.0,2019,Q4,11,Completed,109,46,24,0,0,0
1.0,2019,Q4,11,Initiated,2,2,2,0,0,0
1.0,2019,Q4,11,Issued,1,1,1,0,0,0
1.0,2019,Q4,11,NOV Issued,3,0,1,0,0,0
1.0,2019,Q4,11,Referred to Law,3,1,0,0,0,0
1.0,2019,Q4,11,Warning,2,1,1,0,0,0
1.0,2019,Q4,12,Closed,23,20,13,0,0,0
1.0,2019,Q4,12,Completed,96,40,16,1,0,0
1.0,2019,Q4,12,Initiated,4,3,3,0,0,0
1.0,2019,Q4,12,NOV Issued,3,0,0,0,0,0
1.0,2019,Q4,12,Under Investigation,1,0,0,0,0,0
1.0,2019,Q4,12,Warning,3,0,0,0,0,0
1.0,2019,Q4,12,Withdrawn,1,0,0,0,0,0
1.0,2020,Q1,1,Closed,27,21,11,1,0,0
1.0,2020,Q1,1,Completed,113,51,21,1,0,0
1.0,2020,Q1,1,Initiated,4,3,3,0,0,0
1.0,2020,Q1,1,Issued,1,1,1,0,0,0
1.0,2020,Q1,1,NOV Issued,2,0,1,0,0,0
1.0,2020,Q1,1,Referred to Law,1,0,0,0,0,0
1.0,2020,Q1,1,Under Investigation,1,0,1,0,0,0
1.0,2020,Q1,1,Warning,2,1,1,0,0,0
1.0,2020,Q1,2,Closed,39,35,24,2,0,0
1.0,2020,Q1,2,Completed,137,60,38,4,0,0
1.0,2020,Q1,2,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2020,Q1,2,Initiated,4,2,2,0,0,0
1.0,2020,Q1,2,NOV Issued,2,0,1,0,0,0
1.0,2020,Q1,2,Referred to Law,1,0,1,0,0,0
1.0,2020,Q1,2,Reviews Completed,1,1,1,0,0,0
1.0,2020,Q1,2,Warning,5,0,0,0,0,0
1.0,2020,Q1,3,Closed,41,40,20,4,4,0
1.0,2020,Q1,3,Completed,115,51,24,4,4,0
1.0,2020,Q1,3,Initiated,11,4,2,0,0,0
1.0,2020,Q1,3,NOV Issued,1,0,0,0,0,0
1.0,2020,Q1,3,Under Investigation,1,1,0,0,0,0
1.0,2020,Q1,3,Warning,7,0,0,0,0,0
1.0,2020,Q2,4,Closed,25,23,14,0,0,0
1.0,2020,Q2,4,Completed,88,45,13,0,0,0
1.0,2020,Q2,4,Under Investigation,1,1,0,0,0,0
1.0,2020,Q2,4,Warning,3,2,0,0,0,0
1.0,2020,Q2,5,Closed,41,38,21,0,0,0
1.0,2020,Q2,5,Completed,152,71,10,4,4,0
1.0,2020,Q2,5,Initiated,1,0,1,1,1,0
1.0,2020,Q2,6,Closed,36,35,18,2,2,0
1.0,2020,Q2,6,Completed,146,78,20,1,1,0
1.0,2020,Q2,6,Initiated,1,0,0,0,0,0
1.0,2020,Q2,6,Warning,1,0,0,0,0,0
1.0,2020,Q3,7,Citation Issued,7,0,0,0,0,0
1.0,2020,Q3,7,Closed,40,34,20,0,0,0
1.0,2020,Q3,7,Completed,175,75,29,2,2,0
1.0,2020,Q3,7,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2020,Q3,7,Initiated,5,0,0,0,0,0
1.0,2020,Q3,7,NOV Issued,4,1,4,0,0,0
1.0,2020,Q3,7,Warning,1,0,0,0,0,0
1.0,2020,Q3,7,Withdrawn,1,0,0,0,0,0
1.0,2020,Q3,8,Closed,30,25,15,2,2,0
1.0,2020,Q3,8,Completed,201,108,42,2,2,0
1.0,2020,Q3,8,Compliance Achieved,1,1,1,0,0,0
1.0,2020,Q3,8,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2020,Q3,8,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2020,Q3,8,Initiated,1,1,1,0,0,0
1.0,2020,Q3,8,Referred to Law,1,1,1,0,0,0
1.0,2020,Q3,9,Closed,17,15,8,2,2,0
1.0,2020,Q3,9,Completed,133,86,32,1,1,0
1.0,2020,Q3,9,Initiated,1,1,1,0,0,0
1.0,2020,Q3,9,Issued,1,1,1,0,0,0
1.0,2020,Q3,9,NOV Issued,1,0,1,0,0,0
1.0,2020,Q3,9,Open Duplicate,1,1,1,0,0,0
1.0,2020,Q3,9,Referred to Law,1,1,1,0,0,0
1.0,2020,Q3,9,Under Investigation,2,1,0,0,0,0
1.0,2020,Q3,9,Warning,3,3,3,0,0,0
1.0,2020,Q4,10,Closed,23,16,13,1,1,0
1.0,2020,Q4,10,Completed,104,58,31,0,0,0
1.0,2020,Q4,10,Initiated,1,1,1,0,0,0
1.0,2020,Q4,10,NOV Issued,1,0,0,0,0,0
1.0,2020,Q4,10,Warning,2,2,2,0,0,0
1.0,2020,Q4,10,Withdrawn,1,1,1,0,0,0
1.0,2020,Q4,11,Closed,14,13,6,1,1,0
1.0,2020,Q4,11,Completed,114,60,24,1,1,0
1.0,2020,Q4,11,Initiated,1,1,1,0,0,0
1.0,2020,Q4,11,NOV Issued,1,0,1,0,0,0
1.0,2020,Q4,11,Under Investigation,2,2,1,0,0,0
1.0,2020,Q4,11,Warning,1,1,1,0,0,0
1.0,2020,Q4,12,Closed,16,10,6,0,0,0
1.0,2020,Q4,12,Completed,114,61,34,0,0,0
1.0,2020,Q4,12,NOV Issued,1,0,1,0,0,0
1.0,2021,Q1,1,Closed,19,16,8,1,1,0
1.0,2021,Q1,1,Completed,125,69,25,2,2,0
1.0,2021,Q1,1,Initiated,1,1,1,1,1,0
1.0,2021,Q1,1,Issued,1,1,1,0,0,0
1.0,2021,Q1,1,Referred to Law,1,1,1,0,0,0
1.0,2021,Q1,2,Closed,17,13,4,0,0,0
1.0,2021,Q1,2,Completed,106,50,28,1,1,0
1.0,2021,Q1,2,Initiated,4,4,4,0,0,0
1.0,2021,Q1,2,Warning,2,2,2,0,0,0
1.0,2021,Q1,3,Closed,22,18,14,0,0,0
1.0,2021,Q1,3,Completed,127,70,35,0,0,0
1.0,2021,Q1,3,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2021,Q1,3,Hazard Correction Order Issued,1,1,1,0,0,0
1.0,2021,Q1,3,Issued,1,1,1,0,0,0
1.0,2021,Q1,3,NOV Issued,1,0,1,0,0,0
1.0,2021,Q1,3,Referred to Law,2,0,2,0,0,0
1.0,2021,Q1,3,Warning,1,1,1,0,0,0
1.0,2021,Q2,4,Closed,45,39,15,2,2,0
1.0,2021,Q2,4,Completed,129,66,19,1,1,0
1.0,2021,Q2,4,EO Repair Restore Issued,1,1,1,0,0,0
1.0,2021,Q2,4,Initiated,2,2,2,0,0,0
1.0,2021,Q2,4,NOV Issued,1,1,1,0,0,0
1.0,2021,Q2,4,Under Investigation,2,2,0,0,0,0
1.0,2021,Q2,5,Closed,24,19,13,0,0,0
1.0,2021,Q2,5,Completed,148,72,40,0,0,0
1.0,2021,Q2,5,Initiated,3,3,3,0,0,0
1.0,2021,Q2,5,NOV Issued,1,1,1,0,0,0
1.0,2021,Q2,6,Closed,27,24,18,1,1,0
1.0,2021,Q2,6,Completed,170,105,33,5,5,0
1.0,2021,Q2,6,Initiated,2,1,2,1,1,0
1.0,2021,Q2,6,NOV Issued,2,1,2,0,0,0
1.0,2021,Q2,6,Open Duplicate,1,1,0,0,0,0
1.0,2021,Q2,6,Referred to Law,1,0,1,0,0,0
1.0,2021,Q2,6,Warning,1,0,1,0,0,0
1.0,2021,Q2,6,Withdrawn,1,1,1,1,1,0
1.0,2021,Q3,7,Closed,22,19,12,1,1,0
1.0,2021,Q3,7,Completed,216,122,49,4,4,0
1.0,2021,Q3,7,Initiated,6,6,6,0,0,0
1.0,2021,Q3,7,NOV Issued,4,4,4,0,0,0
1.0,2021,Q3,7,Warning,1,0,1,0,0,0
1.0,2021,Q3,8,Closed,23,22,17,3,3,0
1.0,2021,Q3,8,Completed,187,125,36,5,5,0
1.0,2021,Q3,8,NOV Issued,3,0,3,0,0,0
1.0,2021,Q3,8,Under Investigation,1,1,1,0,0,0
1.0,2021,Q3,8,Warning,1,0,1,0,0,0
1.0,2021,Q3,9,Closed,30,25,13,0,0,0
1.0,2021,Q3,9,Completed,159,80,29,3,3,0
1.0,2021,Q3,9,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2021,Q3,9,Initiated,2,1,2,0,0,0
1.0,2021,Q3,9,NOV Issued,4,2,4,1,1,0
1.0,2021,Q3,9,Under Investigation,1,0,1,0,0,0
1.0,2021,Q3,9,Warning,4,0,4,0,0,0
1.0,2021,Q4,10,Closed,23,21,17,0,0,0
1.0,2021,Q4,10,Completed,121,78,31,2,2,0
1.0,2021,Q4,10,Compliance Achieved,1,0,1,0,0,0
1.0,2021,Q4,10,Initiated,3,3,2,0,0,0
1.0,2021,Q4,10,NOV Issued,1,0,1,0,0,0
1.0,2021,Q4,10,Under Investigation,1,0,0,0,0,0
1.0,2021,Q4,10,Warning,1,0,1,0,0,0
1.0,2021,Q4,10,Withdrawn,1,1,1,0,0,0
1.0,2021,Q4,11,Closed,24,20,13,0,0,0
1.0,2021,Q4,11,Completed,129,85,33,2,2,0
1.0,2021,Q4,11,Initiated,2,2,2,0,0,0
1.0,2021,Q4,11,NOV Issued,3,0,3,0,0,0
1.0,2021,Q4,11,Open Duplicate,1,1,0,0,0,0
1.0,2021,Q4,11,Under Investigation,1,1,0,0,0,0
1.0,2021,Q4,11,Warning,1,0,1,0,0,0
1.0,2021,Q4,12,Closed,23,21,18,0,0,0
1.0,2021,Q4,12,Completed,94,60,36,3,3,0
1.0,2021,Q4,12,Initiated,4,3,4,0,0,0
1.0,2021,Q4,12,NOV Issued,4,2,3,0,0,0
1.0,2021,Q4,12,Open Duplicate,1,1,1,0,0,0
1.0,2021,Q4,12,Referred to Law,1,0,1,0,0,0
1.0,2021,Q4,12,Under Investigation,2,1,0,0,0,0
1.0,2022,Q1,1,Citation Issued,1,0,1,0,0,0
1.0,2022,Q1,1,Closed,30,24,20,1,1,0
1.0,2022,Q1,1,Completed,145,78,43,0,0,0
1.0,2022,Q1,1,Hazard Correction Order Issued,1,1,1,0,0,0
1.0,2022,Q1,1,Initiated,1,1,1,0,0,0
1.0,2022,Q1,1,NOV Issued,2,0,2,0,0,0
1.0,2022,Q1,1,Open Duplicate,1,1,0,0,0,0
1.0,2022,Q1,1,Referred to Law,1,1,1,0,0,0
1.0,2022,Q1,1,Under Investigation,3,1,1,0,0,0
1.0,2022,Q1,2,Closed,23,21,16,2,2,0
1.0,2022,Q1,2,Completed,115,57,35,1,1,0
1.0,2022,Q1,2,Initiated,1,1,1,0,0,0
1.0,2022,Q1,2,NOV Issued,4,4,4,0,0,0
1.0,2022,Q1,2,Open Duplicate,2,2,1,0,0,0
1.0,2022,Q1,2,Under Investigation,1,1,1,0,0,0
1.0,2022,Q1,2,Warning,1,1,1,0,0,0
1.0,2022,Q1,3,Closed,37,33,26,3,0,0
1.0,2022,Q1,3,Completed,157,88,49,8,0,0
1.0,2022,Q1,3,Compliance Achieved,1,1,1,0,0,0
1.0,2022,Q1,3,Initiated,2,2,2,0,0,0
1.0,2022,Q1,3,Referred to Law,1,0,1,0,0,0
1.0,2022,Q2,4,Closed,30,28,22,1,0,0
1.0,2022,Q2,4,Completed,103,61,30,1,0,0
1.0,2022,Q2,4,Compliance Achieved,1,1,1,0,0,0
1.0,2022,Q2,4,EO Vacate Close Issued,1,1,1,0,0,0
1.0,2022,Q2,4,Initiated,2,2,2,0,0,0
1.0,2022,Q2,4,NOV Issued,1,1,1,0,0,0
1.0,2022,Q2,4,Open Duplicate,3,3,1,0,0,0
1.0,2022,Q2,4,Under Investigation,10,10,10,1,0,0
1.0,2022,Q2,5,Closed,27,23,15,0,0,0
1.0,2022,Q2,5,Completed,129,62,33,2,0,0
1.0,2022,Q2,5,Initiated,4,4,3,0,0,0
1.0,2022,Q2,5,Issued,1,1,1,0,0,0
1.0,2022,Q2,5,NOV Issued,2,2,2,1,0,0
1.0,2022,Q2,5,Under Investigation,7,6,6,1,0,0
1.0,2022,Q2,6,Closed,26,25,14,0,0,0
1.0,2022,Q2,6,Completed,250,183,39,4,0,0
1.0,2022,Q2,6,EO Repair Restore Issued,1,1,0,0,0,0
1.0,2022,Q2,6,Hazard Correction Order Issued,1,1,1,0,0,0
1.0,2022,Q2,6,Initiated,3,1,2,0,0,0
1.0,2022,Q2,6,NOV Issued,3,2,3,0,0,0
1.0,2022,Q2,6,Under Investigation,12,11,10,0,0,0
1.0,2022,Q3,7,Closed,34,32,15,0,0,0
1.0,2022,Q3,7,Completed,259,179,56,3,0,0
1.0,2022,Q3,7,Initiated,3,3,3,0,0,0
1.0,2022,Q3,7,NOV Issued,6,3,5,0,0,0
1.0,2022,Q3,7,Open Duplicate,3,2,0,0,0,0
1.0,2022,Q3,7,Reviews In Process,1,1,1,0,0,0
1.0,2022,Q3,7,Under Investigation,4,4,4,2,0,0
1.0,2022,Q3,8,Closed,34,27,13,0,0,0
1.0,2022,Q3,8,Completed,254,182,60,3,0,0
1.0,2022,Q3,8,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2022,Q3,8,Initiated,7,6,3,0,0,0
1.0,2022,Q3,8,NOV Issued,2,2,2,0,0,0
1.0,2022,Q3,8,Open Duplicate,2,2,2,0,0,0
1.0,2022,Q3,8,Under Investigation,9,8,8,0,0,0
1.0,2022,Q3,9,Closed,44,37,14,1,0,0
1.0,2022,Q3,9,Completed,237,177,54,1,0,0
1.0,2022,Q3,9,Initiated,3,2,2,0,0,0
1.0,2022,Q3,9,NOV Issued,5,3,1,0,0,0
1.0,2022,Q3,9,Open Duplicate,2,2,2,0,0,0
1.0,2022,Q3,9,Referred to Law,4,1,0,0,0,0
1.0,2022,Q3,9,Under Investigation,10,6,4,1,0,0
1.0,2022,Q4,10,Closed,27,23,12,2,0,0
1.0,2022,Q4,10,Completed,148,104,40,3,0,0
1.0,2022,Q4,10,Initiated,4,3,2,0,0,0
1.0,2022,Q4,10,NOV Issued,6,4,0,0,0,0
1.0,2022,Q4,10,Open Duplicate,1,1,0,0,0,0
1.0,2022,Q4,10,Referred to Law,1,1,1,0,0,0
1.0,2022,Q4,10,Under Investigation,12,11,11,0,0,0
1.0,2022,Q4,11,Closed,28,23,13,0,0,0
1.0,2022,Q4,11,Completed,116,79,27,3,0,0
1.0,2022,Q4,11,EO Repair Restore Issued,3,1,0,0,0,0
1.0,2022,Q4,11,Initiated,1,1,0,0,0,0
1.0,2022,Q4,11,Open Duplicate,1,1,1,0,0,0
1.0,2022,Q4,11,Under Investigation,6,6,5,0,0,0
1.0,2022,Q4,12,Citation Issued,1,0,0,0,0,0
1.0,2022,Q4,12,Closed,18,17,13,2,0,0
1.0,2022,Q4,12,Completed,89,54,33,1,0,0
1.0,2022,Q4,12,Compliance Achieved,1,0,0,0,0,0
1.0,2022,Q4,12,EO Repair Restore Issued,3,1,1,0,0,0
1.0,2022,Q4,12,NOV Issued,6,3,3,0,0,0
1.0,2022,Q4,12,Open Duplicate,1,1,1,0,0,0
1.0,2022,Q4,12,Under Investigation,10,10,9,0,0,0
1.0,2022,Q4,12,Warning,1,0,0,0,0,0
1.0,2023,Q1,1,Closed,17,14,9,3,0,0
1.0,2023,Q1,1,Completed,127,80,28,0,0,0
1.0,2023,Q1,1,EO Repair Restore Issued,2,1,0,0,0,0
1.0,2023,Q1,1,Initiated,4,4,0,0,0,0
1.0,2023,Q1,1,NOV Issued,2,1,0,0,0,0
1.0,2023,Q1,1,Open Duplicate,1,1,1,0,0,0
1.0,2023,Q1,1,Under Investigation,10,8,6,0,0,0
1.0,2023,Q1,2,Closed,26,21,12,1,0,0
1.0,2023,Q1,2,Completed,115,81,30,4,0,0
1.0,2023,Q1,2,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2023,Q1,2,Hazard Correction Order Issued,1,1,0,0,0,0
1.0,2023,Q1,2,Initiated,2,2,0,0,0,0
1.0,2023,Q1,2,NOV Issued,3,1,0,0,0,0
1.0,2023,Q1,2,Under Investigation,5,5,5,1,0,0
1.0,2023,Q1,2,Withdrawn,1,0,0,0,0,0
1.0,2023,Q1,3,Closed,34,30,21,2,0,0
1.0,2023,Q1,3,Completed,154,96,32,3,0,0
1.0,2023,Q1,3,EO Repair Restore Issued,1,1,0,0,0,0
1.0,2023,Q1,3,NOV Issued,7,6,0,0,0,0
1.0,2023,Q1,3,Under Investigation,11,9,9,0,0,0
1.0,2023,Q2,4,Closed,21,17,11,1,0,0
1.0,2023,Q2,4,Completed,135,69,31,2,0,0
1.0,2023,Q2,4,Compliance Achieved,1,1,0,0,0,0
1.0,2023,Q2,4,EO Repair Restore Issued,1,1,0,0,0,0
1.0,2023,Q2,4,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023,Q2,4,Initiated,3,3,0,0,0,0
1.0,2023,Q2,4,NOV Issued,5,4,0,0,0,0
1.0,2023,Q2,4,Open Duplicate,1,1,0,0,0,0
1.0,2023,Q2,4,Referred to Law,1,0,0,0,0,0
1.0,2023,Q2,4,Under Investigation,17,15,15,0,0,0
1.0,2023,Q2,4,Warning,1,0,0,0,0,0
1.0,2023,Q2,5,Closed,33,29,23,4,0,0
1.0,2023,Q2,5,Completed,213,141,19,0,0,0
1.0,2023,Q2,5,EO Vacate Close Issued,2,0,0,0,0,0
1.0,2023,Q2,5,Initiated,3,1,0,0,0,0
1.0,2023,Q2,5,NOV Issued,2,2,0,0,0,0
1.0,2023,Q2,5,Open Duplicate,2,2,0,0,0,0
1.0,2023,Q2,5,Under Investigation,12,11,10,0,0,0
1.0,2023,Q2,5,Warning,1,0,0,0,0,0
1.0,2023,Q2,6,Closed,28,24,18,2,0,0
1.0,2023,Q2,6,Completed,241,165,22,6,0,0
1.0,2023,Q2,6,Initiated,2,2,0,0,0,0
1.0,2023,Q2,6,NOV Issued,4,3,0,0,0,0
1.0,2023,Q2,6,Open Duplicate,1,1,1,0,0,0
1.0,2023,Q2,6,Under Investigation,15,15,10,1,0,0
1.0,2023,Q3,7,Closed,26,26,18,1,0,0
1.0,2023,Q3,7,Completed,224,171,31,6,0,0
1.0,2023,Q3,7,Compliance Achieved,1,0,0,0,0,0
1.0,2023,Q3,7,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023,Q3,7,Initiated,1,1,1,0,0,0
1.0,2023,Q3,7,NOV Issued,1,1,0,0,0,0
1.0,2023,Q3,7,Referred to Law,3,0,0,0,0,0
1.0,2023,Q3,7,Under Investigation,11,10,9,1,0,0
1.0,2023,Q3,7,Warning,1,1,0,0,0,0
1.0,2023,Q3,8,Closed,35,32,21,0,0,0
1.0,2023,Q3,8,Completed,188,107,42,11,0,0
1.0,2023,Q3,8,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023,Q3,8,Initiated,4,2,1,0,0,0
1.0,2023,Q3,8,NOV Issued,4,2,0,0,0,0
1.0,2023,Q3,8,Open Duplicate,2,2,1,0,0,0
1.0,2023,Q3,8,Under Investigation,11,11,11,1,0,0
1.0,2023,Q3,8,Withdrawn,1,0,0,0,0,0
1.0,2023,Q3,9,Closed,25,21,10,1,0,0
1.0,2023,Q3,9,Completed,175,102,32,1,0,0
1.0,2023,Q3,9,Compliance Achieved,1,0,0,0,0,0
1.0,2023,Q3,9,Initiated,4,4,0,0,0,0
1.0,2023,Q3,9,NOV Issued,9,6,0,0,0,0
1.0,2023,Q3,9,Open Duplicate,2,2,1,0,0,0
1.0,2023,Q3,9,Under Investigation,13,9,7,0,0,0
1.0,2023,Q4,10,Closed,30,22,14,0,0,0
1.0,2023,Q4,10,Completed,172,120,22,2,0,0
1.0,2023,Q4,10,Compliance Achieved,2,1,0,0,0,0
1.0,2023,Q4,10,Hazard Correction Order Issued,1,1,0,0,0,0
1.0,2023,Q4,10,Initiated,3,3,0,0,0,0
1.0,2023,Q4,10,NOV Issued,4,3,0,0,0,0
1.0,2023,Q4,10,Under Investigation,14,11,8,0,0,0
1.0,2023,Q4,11,Closed,27,21,11,2,0,0
1.0,2023,Q4,11,Completed,135,62,31,2,0,0
1.0,2023,Q4,11,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023,Q4,11,Initiated,2,2,0,0,0,0
1.0,2023,Q4,11,NOV Issued,3,2,0,0,0,0
1.0,2023,Q4,11,Open Duplicate,1,1,0,0,0,0
1.0,2023,Q4,11,Under Investigation,8,7,7,0,0,0
1.0,2023,Q4,12,Closed,21,18,11,1,0,0
1.0,2023,Q4,12,Completed,139,66,31,2,0,0
1.0,2023,Q4,12,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023,Q4,12,Initiated,3,2,1,0,0,0
1.0,2023,Q4,12,Issued,1,1,1,0,0,0
1.0,2023,Q4,12,NOV Issued,4,4,0,0,0,0
1.0,2023,Q4,12,Open Duplicate,2,2,2,0,0,0
1.0,2023,Q4,12,Under Investigation,17,13,14,0,0,0
1.0,2024,Q1,1,Citation Issued,1,0,0,0,0,0
1.0,2024,Q1,1,Closed,25,23,17,0,0,0
1.0,2024,Q1,1,Completed,117,68,22,3,0,0
1.0,2024,Q1,1,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024,Q1,1,Initiated,1,1,0,0,0,0
1.0,2024,Q1,1,NOV Issued,8,8,0,0,0,0
1.0,2024,Q1,1,Open Duplicate,1,1,1,0,0,0
1.0,2024,Q1,1,Under Investigation,20,14,15,1,0,0
1.0,2024,Q1,1,Warning,1,0,0,0,0,0
1.0,2024,Q1,1,Withdrawn,1,1,0,0,0,0
1.0,2024,Q1,2,Application Completed,1,1,1,0,0,0
1.0,2024,Q1,2,Closed,14,13,9,1,0,0
1.0,2024,Q1,2,Completed,128,74,26,3,0,0
1.0,2024,Q1,2,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024,Q1,2,Initiated,2,2,0,0,0,0
1.0,2024,Q1,2,NOV Issued,9,5,0,0,0,0
1.0,2024,Q1,2,Open Duplicate,1,1,1,1,0,0
1.0,2024,Q1,2,Referred to Law,1,0,0,0,0,0
1.0,2024,Q1,2,Under Investigation,17,8,8,0,0,0
1.0,2024,Q1,3,Closed,22,18,8,0,0,0
1.0,2024,Q1,3,Completed,145,80,13,11,0,0
1.0,2024,Q1,3,Initiated,2,1,2,0,0,0
1.0,2024,Q1,3,NOV Issued,2,2,0,0,0,0
1.0,2024,Q1,3,Open Duplicate,3,3,3,0,0,0
1.0,2024,Q1,3,Under Investigation,25,17,14,2,0,0
1.0,2024,Q2,4,Closed,24,17,4,1,0,0
1.0,2024,Q2,4,Completed,172,84,23,3,0,0
1.0,2024,Q2,4,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2024,Q2,4,Initiated,2,2,0,0,0,0
1.0,2024,Q2,4,NOV Issued,12,8,1,0,0,0
1.0,2024,Q2,4,Open Duplicate,1,1,0,0,0,0
1.0,2024,Q2,4,Under Investigation,25,21,18,1,0,0
1.0,2024,Q2,5,Closed,17,14,8,2,0,0
1.0,2024,Q2,5,Completed,154,76,18,2,0,0
1.0,2024,Q2,5,EO Vacate Close Issued,3,0,0,0,0,0
1.0,2024,Q2,5,Initiated,5,1,0,0,0,0
1.0,2024,Q2,5,NOV Issued,8,7,0,0,0,0
1.0,2024,Q2,5,Open Duplicate,1,1,1,0,0,0
1.0,2024,Q2,5,Under Investigation,15,15,9,0,0,0
1.0,2024,Q2,5,Warning,2,1,1,0,0,0
1.0,2024,Q2,6,Closed,21,15,12,0,0,0
1.0,2024,Q2,6,Completed,193,98,16,3,0,0
1.0,2024,Q2,6,Initiated,1,1,0,0,0,0
1.0,2024,Q2,6,Issued,1,1,1,0,0,0
1.0,2024,Q2,6,NOV Issued,5,5,0,0,0,0
1.0,2024,Q2,6,Under Investigation,7,4,0,1,0,0
1.0,2024,Q2,6,Warning,2,1,1,0,0,0
1.0,2024,Q3,7,Closed,27,23,16,1,0,0
1.0,2024,Q3,7,Completed,238,126,21,7,0,0
1.0,2024,Q3,7,Compliance Achieved,1,1,0,0,0,0
1.0,2024,Q3,7,EO Vacate Close Issued,3,0,0,0,0,0
1.0,2024,Q3,7,Initiated,6,6,0,0,0,0
1.0,2024,Q3,7,NOV Issued,6,3,0,0,0,0
1.0,2024,Q3,7,Open Duplicate,1,1,0,0,0,0
1.0,2024,Q3,7,Reviews Completed,1,1,1,0,0,0
1.0,2024,Q3,7,Under Investigation,5,2,2,1,0,0
1.0,2024,Q3,8,Closed,26,21,10,0,0,0
1.0,2024,Q3,8,Completed,196,117,18,4,0,0
1.0,2024,Q3,8,EO Vacate Close Issued,6,0,0,0,0,0
1.0,2024,Q3,8,Hazard Correction Order Issued,1,1,0,0,0,0
1.0,2024,Q3,8,Initiated,6,6,0,0,0,0
1.0,2024,Q3,8,NOV Issued,7,5,0,0,0,0
1.0,2024,Q3,8,Open Duplicate,1,1,0,0,0,0
1.0,2024,Q3,8,Under Investigation,9,6,2,0,0,0
1.0,2024,Q3,9,Closed,20,16,11,0,0,0
1.0,2024,Q3,9,Completed,168,116,24,0,0,0
1.0,2024,Q3,9,EO Vacate Close Issued,1,1,0,0,0,0
1.0,2024,Q3,9,Initiated,1,1,0,0,0,0
1.0,2024,Q3,9,NOV Issued,9,5,0,0,0,0
