DISTRICT_ASSIGNED,LastInspYear,LastInspQuarter,LastInspMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
1.0,2021.0,Q3,9.0,NOV Issued,1,0,1,0,0,0
1.0,2021.0,Q3,9.0,Warning,3,0,3,0,0,0
1.0,2021.0,Q4,10.0,Completed,82,0,19,0,0,0
1.0,2021.0,Q4,10.0,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2021.0,Q4,10.0,NOV Issued,1,0,1,0,0,0
1.0,2021.0,Q4,10.0,Warning,2,0,1,0,0,0
1.0,2021.0,Q4,11.0,Closed,4,0,1,0,0,0
1.0,2021.0,Q4,11.0,Completed,90,0,18,0,0,0
1.0,2021.0,Q4,11.0,Compliance Achieved,1,0,1,0,0,0
1.0,2021.0,Q4,11.0,NOV Issued,2,0,2,0,0,0
1.0,2021.0,Q4,11.0,Under Investigation,1,0,0,0,0,0
1.0,2021.0,Q4,11.0,Warning,1,0,1,0,0,0
1.0,2021.0,Q4,12.0,Closed,7,0,0,0,0,0
1.0,2021.0,Q4,12.0,Completed,94,0,14,0,0,0
1.0,2021.0,Q4,12.0,Initiated,1,0,1,0,0,0
1.0,2021.0,Q4,12.0,NOV Issued,6,0,4,0,0,0
1.0,2021.0,Q4,12.0,Referred to Law,1,0,0,0,0,0
1.0,2022.0,Q1,1.0,Closed,5,0,1,0,0,0
1.0,2022.0,Q1,1.0,Completed,86,0,27,1,1,0
1.0,2022.0,Q1,1.0,NOV Issued,5,0,4,0,0,0
1.0,2022.0,Q1,1.0,Referred to Law,1,0,1,0,0,0
1.0,2022.0,Q1,1.0,Under Investigation,1,0,0,0,0,0
1.0,2022.0,Q1,1.0,Warning,1,0,1,0,0,0
1.0,2022.0,Q1,1.0,Withdrawn,1,0,0,0,0,0
1.0,2022.0,Q1,2.0,Citation Issued,1,0,1,0,0,0
1.0,2022.0,Q1,2.0,Closed,4,0,0,0,0,0
1.0,2022.0,Q1,2.0,Completed,90,0,16,1,1,0
1.0,2022.0,Q1,2.0,NOV Issued,2,0,2,0,0,0
1.0,2022.0,Q1,2.0,Under Investigation,2,0,1,0,0,0
1.0,2022.0,Q1,3.0,Closed,4,0,0,0,0,0
1.0,2022.0,Q1,3.0,Completed,74,0,18,0,0,0
1.0,2022.0,Q1,3.0,Referred to Law,1,0,1,0,0,0
1.0,2022.0,Q1,3.0,Under Investigation,1,0,1,0,0,0
1.0,2022.0,Q2,4.0,Closed,3,0,1,0,0,0
1.0,2022.0,Q2,4.0,Completed,41,0,9,1,0,0
1.0,2022.0,Q2,5.0,Closed,6,0,0,0,0,0
1.0,2022.0,Q2,5.0,Completed,63,0,9,1,0,0
1.0,2022.0,Q2,6.0,Completed,64,0,7,0,0,0
1.0,2022.0,Q2,6.0,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2022.0,Q2,6.0,Initiated,1,0,1,0,0,0
1.0,2022.0,Q2,6.0,NOV Issued,1,0,1,0,0,0
1.0,2022.0,Q3,7.0,Completed,58,0,11,1,1,0
1.0,2022.0,Q3,7.0,NOV Issued,5,0,4,0,0,0
1.0,2022.0,Q3,8.0,Closed,4,0,0,0,0,0
1.0,2022.0,Q3,8.0,Completed,79,0,15,0,0,0
1.0,2022.0,Q3,8.0,EO Repair Restore Issued,1,0,1,0,0,0
1.0,2022.0,Q3,8.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2022.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
1.0,2022.0,Q3,8.0,Open Duplicate,1,0,0,0,0,0
1.0,2022.0,Q3,8.0,Under Investigation,1,0,1,0,0,0
1.0,2022.0,Q3,9.0,Closed,4,0,0,0,0,0
1.0,2022.0,Q3,9.0,Completed,48,0,6,1,0,0
1.0,2022.0,Q3,9.0,Initiated,2,0,1,0,0,0
1.0,2022.0,Q3,9.0,Under Investigation,3,0,0,0,0,0
1.0,2022.0,Q4,10.0,Closed,6,0,3,1,0,0
1.0,2022.0,Q4,10.0,Completed,45,0,4,0,0,0
1.0,2022.0,Q4,10.0,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2022.0,Q4,10.0,NOV Issued,3,0,1,0,0,0
1.0,2022.0,Q4,10.0,Under Investigation,1,0,1,1,0,0
1.0,2022.0,Q4,11.0,Closed,2,0,0,0,0,0
1.0,2022.0,Q4,11.0,Completed,48,0,9,0,0,0
1.0,2022.0,Q4,11.0,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2022.0,Q4,11.0,Under Investigation,2,0,1,0,0,0
1.0,2022.0,Q4,12.0,Closed,3,0,2,0,0,0
1.0,2022.0,Q4,12.0,Completed,45,0,10,0,0,0
1.0,2022.0,Q4,12.0,EO Repair Restore Issued,2,0,0,0,0,0
1.0,2022.0,Q4,12.0,NOV Issued,3,0,2,0,0,0
1.0,2023.0,Q1,1.0,Closed,7,0,1,0,0,0
1.0,2023.0,Q1,1.0,Completed,69,0,9,0,0,0
1.0,2023.0,Q1,1.0,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2023.0,Q1,1.0,NOV Issued,1,0,0,0,0,0
1.0,2023.0,Q1,1.0,Referred to Law,1,0,1,0,0,0
1.0,2023.0,Q1,1.0,Warning,1,0,0,0,0,0
1.0,2023.0,Q1,2.0,Closed,2,0,1,1,0,0
1.0,2023.0,Q1,2.0,Completed,39,0,5,0,0,0
1.0,2023.0,Q1,2.0,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2023.0,Q1,2.0,NOV Issued,1,0,0,0,0,0
1.0,2023.0,Q1,2.0,Under Investigation,1,0,0,0,0,0
1.0,2023.0,Q1,3.0,Closed,4,0,1,1,0,0
1.0,2023.0,Q1,3.0,Completed,48,0,5,0,0,0
1.0,2023.0,Q1,3.0,NOV Issued,1,0,0,0,0,0
1.0,2023.0,Q1,3.0,Withdrawn,1,0,0,0,0,0
1.0,2023.0,Q2,4.0,Closed,7,0,0,0,0,0
1.0,2023.0,Q2,4.0,Completed,82,0,4,2,0,0
1.0,2023.0,Q2,4.0,Initiated,2,0,0,0,0,0
1.0,2023.0,Q2,4.0,Referred to Law,2,0,0,0,0,0
1.0,2023.0,Q2,4.0,Under Investigation,2,0,1,0,0,0
1.0,2023.0,Q2,4.0,Warning,1,0,0,0,0,0
1.0,2023.0,Q2,5.0,Closed,7,0,2,0,0,0
1.0,2023.0,Q2,5.0,Completed,63,0,5,1,0,0
1.0,2023.0,Q2,5.0,EO Vacate Close Issued,2,0,0,0,0,0
1.0,2023.0,Q2,5.0,NOV Issued,1,0,1,0,0,0
1.0,2023.0,Q2,5.0,Referred to Law,1,0,0,0,0,0
1.0,2023.0,Q2,5.0,Warning,1,0,0,0,0,0
1.0,2023.0,Q2,6.0,Closed,4,0,0,0,0,0
1.0,2023.0,Q2,6.0,Completed,73,0,5,0,0,0
1.0,2023.0,Q2,6.0,Referred to Law,1,0,0,0,0,0
1.0,2023.0,Q2,6.0,Under Investigation,2,0,2,0,0,0
1.0,2023.0,Q3,7.0,Closed,2,0,0,0,0,0
1.0,2023.0,Q3,7.0,Completed,57,0,3,2,0,0
1.0,2023.0,Q3,7.0,Compliance Achieved,1,0,0,0,0,0
1.0,2023.0,Q3,7.0,NOV Issued,1,0,0,0,0,0
1.0,2023.0,Q3,7.0,Under Investigation,1,0,0,0,0,0
1.0,2023.0,Q3,8.0,Closed,3,0,0,0,0,0
1.0,2023.0,Q3,8.0,Completed,90,0,10,4,0,0
1.0,2023.0,Q3,8.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023.0,Q3,8.0,Initiated,2,0,0,0,0,0
1.0,2023.0,Q3,8.0,NOV Issued,3,0,0,0,0,0
1.0,2023.0,Q3,8.0,Under Investigation,1,0,0,0,0,0
1.0,2023.0,Q3,8.0,Withdrawn,1,0,0,0,0,0
1.0,2023.0,Q3,9.0,Closed,2,0,0,0,0,0
1.0,2023.0,Q3,9.0,Completed,74,0,6,0,0,0
1.0,2023.0,Q3,9.0,NOV Issued,1,0,0,0,0,0
1.0,2023.0,Q3,9.0,Under Investigation,4,0,0,0,0,0
1.0,2023.0,Q4,10.0,Closed,8,0,0,0,0,0
1.0,2023.0,Q4,10.0,Completed,82,0,8,1,0,0
1.0,2023.0,Q4,10.0,Compliance Achieved,1,0,0,0,0,0
1.0,2023.0,Q4,10.0,Initiated,1,0,0,0,0,0
1.0,2023.0,Q4,10.0,NOV Issued,2,0,0,0,0,0
1.0,2023.0,Q4,10.0,Referred to Law,4,0,1,0,0,0
1.0,2023.0,Q4,10.0,Under Investigation,5,0,1,0,0,0
1.0,2023.0,Q4,11.0,Closed,2,0,0,0,0,0
1.0,2023.0,Q4,11.0,Completed,52,0,9,0,0,0
1.0,2023.0,Q4,11.0,Compliance Achieved,1,0,0,0,0,0
1.0,2023.0,Q4,11.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2023.0,Q4,12.0,Citation Issued,1,0,0,0,0,0
1.0,2023.0,Q4,12.0,Closed,3,0,0,0,0,0
1.0,2023.0,Q4,12.0,Completed,53,0,8,1,0,0
1.0,2023.0,Q4,12.0,EO Vacate Close Issued,2,0,0,0,0,0
1.0,2023.0,Q4,12.0,NOV Issued,2,0,0,0,0,0
1.0,2023.0,Q4,12.0,Under Investigation,1,0,1,0,0,0
1.0,2024.0,Q1,1.0,Citation Issued,1,0,0,0,0,0
1.0,2024.0,Q1,1.0,Closed,2,0,0,0,0,0
1.0,2024.0,Q1,1.0,Completed,58,0,5,0,0,0
1.0,2024.0,Q1,1.0,EO Vacate Close Issued,2,0,0,0,0,0
1.0,2024.0,Q1,1.0,Under Investigation,4,0,1,0,0,0
1.0,2024.0,Q1,1.0,Warning,1,0,0,0,0,0
1.0,2024.0,Q1,2.0,Closed,3,0,0,0,0,0
1.0,2024.0,Q1,2.0,Completed,50,0,7,1,0,0
1.0,2024.0,Q1,2.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024.0,Q1,2.0,Under Investigation,5,0,1,0,0,0
1.0,2024.0,Q1,3.0,Closed,3,0,0,0,0,0
1.0,2024.0,Q1,3.0,Completed,82,0,7,0,0,0
1.0,2024.0,Q1,3.0,Initiated,1,0,0,0,0,0
1.0,2024.0,Q1,3.0,NOV Issued,1,0,0,0,0,0
1.0,2024.0,Q1,3.0,Under Investigation,8,0,2,1,0,0
1.0,2024.0,Q1,3.0,Warning,1,0,0,0,0,0
1.0,2024.0,Q2,4.0,Closed,9,0,0,0,0,0
1.0,2024.0,Q2,4.0,Completed,77,0,8,1,0,0
1.0,2024.0,Q2,4.0,EO Repair Restore Issued,1,0,0,0,0,0
1.0,2024.0,Q2,4.0,Initiated,2,0,0,0,0,0
1.0,2024.0,Q2,4.0,NOV Issued,2,0,1,0,0,0
1.0,2024.0,Q2,4.0,Under Investigation,6,0,2,0,0,0
1.0,2024.0,Q2,5.0,Closed,4,0,0,0,0,0
1.0,2024.0,Q2,5.0,Completed,73,0,5,0,0,0
1.0,2024.0,Q2,5.0,EO Vacate Close Issued,3,0,0,0,0,0
1.0,2024.0,Q2,5.0,Initiated,1,0,0,0,0,0
1.0,2024.0,Q2,5.0,NOV Issued,1,0,0,0,0,0
1.0,2024.0,Q2,6.0,Closed,6,0,0,0,0,0
1.0,2024.0,Q2,6.0,Completed,64,0,4,2,0,0
1.0,2024.0,Q2,6.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024.0,Q2,6.0,Under Investigation,2,0,0,0,0,0
1.0,2024.0,Q2,6.0,Warning,1,0,0,0,0,0
1.0,2024.0,Q3,7.0,Closed,3,0,0,0,0,0
1.0,2024.0,Q3,7.0,Completed,96,0,5,0,0,0
1.0,2024.0,Q3,7.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024.0,Q3,7.0,Initiated,1,0,0,0,0,0
1.0,2024.0,Q3,7.0,NOV Issued,4,0,0,0,0,0
1.0,2024.0,Q3,7.0,Under Investigation,4,0,0,0,0,0
1.0,2024.0,Q3,8.0,Closed,6,0,0,0,0,0
1.0,2024.0,Q3,8.0,Completed,105,0,6,0,0,0
1.0,2024.0,Q3,8.0,EO Vacate Close Issued,4,0,0,0,0,0
1.0,2024.0,Q3,8.0,NOV Issued,2,0,0,0,0,0
1.0,2024.0,Q3,8.0,Under Investigation,4,0,0,1,0,0
1.0,2024.0,Q3,9.0,Closed,2,0,0,0,0,0
1.0,2024.0,Q3,9.0,Completed,58,0,0,0,0,0
1.0,2024.0,Q3,9.0,NOV Issued,6,0,0,0,0,0
1.0,2024.0,Q3,9.0,Under Investigation,4,0,0,0,0,0
1.0,2024.0,Q4,10.0,Closed,4,0,0,0,0,0
1.0,2024.0,Q4,10.0,Completed,80,0,5,0,0,0
1.0,2024.0,Q4,10.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024.0,Q4,10.0,NOV Issued,1,0,0,0,0,0
1.0,2024.0,Q4,10.0,Under Investigation,2,0,0,0,0,0
1.0,2024.0,Q4,11.0,Closed,1,0,0,0,0,0
1.0,2024.0,Q4,11.0,Completed,48,0,3,0,0,0
1.0,2024.0,Q4,11.0,Compliance Achieved,1,0,0,0,0,0
1.0,2024.0,Q4,11.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2024.0,Q4,11.0,Under Investigation,2,0,0,0,0,0
1.0,2024.0,Q4,11.0,Warning,2,0,0,0,0,0
1.0,2024.0,Q4,12.0,Closed,2,0,0,0,0,0
1.0,2024.0,Q4,12.0,Completed,52,0,2,2,0,0
1.0,2024.0,Q4,12.0,NOV Issued,1,0,0,0,0,0
1.0,2024.0,Q4,12.0,Under Investigation,4,0,0,0,0,0
1.0,2024.0,Q4,12.0,Warning,1,0,0,0,0,0
1.0,2025.0,Q1,1.0,Closed,3,0,1,0,0,0
1.0,2025.0,Q1,1.0,Completed,48,0,4,2,0,0
1.0,2025.0,Q1,1.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2025.0,Q1,1.0,Initiated,2,0,0,0,0,0
1.0,2025.0,Q1,1.0,NOV Issued,2,0,1,0,0,0
1.0,2025.0,Q1,1.0,Under Investigation,10,0,1,0,0,0
1.0,2025.0,Q1,1.0,Warning,1,0,0,0,0,0
1.0,2025.0,Q1,2.0,Citation Issued,1,0,0,0,0,0
1.0,2025.0,Q1,2.0,Closed,2,0,0,0,0,0
1.0,2025.0,Q1,2.0,Completed,79,0,5,0,0,0
1.0,2025.0,Q1,2.0,EO Vacate Close Issued,4,0,0,0,0,0
1.0,2025.0,Q1,2.0,NOV Issued,2,0,0,0,0,0
1.0,2025.0,Q1,2.0,Referred to Law,1,0,0,0,0,0
1.0,2025.0,Q1,2.0,Under Investigation,5,0,0,0,0,0
1.0,2025.0,Q1,2.0,Warning,1,0,0,0,0,0
1.0,2025.0,Q1,3.0,Closed,1,0,0,0,0,0
1.0,2025.0,Q1,3.0,Completed,33,0,3,0,0,0
1.0,2025.0,Q1,3.0,EO Vacate Close Issued,2,0,0,0,0,0
1.0,2025.0,Q1,3.0,NOV Issued,6,0,0,0,0,0
1.0,2025.0,Q1,3.0,Under Investigation,4,0,0,0,0,0
1.0,2025.0,Q1,3.0,Warning,1,0,0,0,0,0
1.0,2025.0,Q2,4.0,Closed,1,0,0,0,0,0
1.0,2025.0,Q2,4.0,Completed,51,0,3,1,0,0
1.0,2025.0,Q2,4.0,Compliance Achieved,3,0,1,0,0,0
1.0,2025.0,Q2,4.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2025.0,Q2,4.0,NOV Issued,1,0,0,0,0,0
1.0,2025.0,Q2,4.0,Under Investigation,3,0,0,0,0,0
1.0,2025.0,Q2,4.0,Warning,1,0,0,0,0,0
1.0,2025.0,Q2,5.0,Citation Issued,1,0,0,0,0,0
1.0,2025.0,Q2,5.0,Closed,10,0,7,0,0,0
1.0,2025.0,Q2,5.0,Completed,75,0,8,0,0,0
1.0,2025.0,Q2,5.0,EO Vacate Close Issued,3,0,0,0,0,0
1.0,2025.0,Q2,5.0,Hazard Correction Order Issued,1,0,0,0,0,0
1.0,2025.0,Q2,5.0,Initiated,1,0,0,0,0,0
1.0,2025.0,Q2,5.0,NOV Issued,1,0,0,0,0,0
1.0,2025.0,Q2,5.0,Under Investigation,4,0,1,0,0,0
1.0,2025.0,Q2,5.0,Warning,4,0,0,0,0,0
1.0,2025.0,Q2,6.0,Closed,7,0,3,0,0,0
1.0,2025.0,Q2,6.0,Completed,84,0,8,0,0,0
1.0,2025.0,Q2,6.0,Compliance Achieved,1,0,0,0,0,0
1.0,2025.0,Q2,6.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2025.0,Q2,6.0,NOV Issued,2,0,0,0,0,0
1.0,2025.0,Q2,6.0,Under Investigation,6,0,2,0,0,0
1.0,2025.0,Q2,6.0,Warning,6,0,0,0,0,0
1.0,2025.0,Q3,7.0,Closed,8,0,4,0,0,0
1.0,2025.0,Q3,7.0,Completed,120,0,7,0,0,0
1.0,2025.0,Q3,7.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2025.0,Q3,7.0,NOV Issued,2,0,1,0,0,0
1.0,2025.0,Q3,7.0,Referred to Law,1,0,0,0,0,0
1.0,2025.0,Q3,7.0,Stop Work Issued,1,0,0,0,0,0
1.0,2025.0,Q3,7.0,Under Investigation,3,0,0,0,0,0
1.0,2025.0,Q3,7.0,Warning,12,0,0,0,0,0
1.0,2025.0,Q3,8.0,Closed,3,0,3,0,0,0
1.0,2025.0,Q3,8.0,Completed,70,0,5,1,0,0
1.0,2025.0,Q3,8.0,Compliance Achieved,3,0,0,0,0,0
1.0,2025.0,Q3,8.0,EO Vacate Close Issued,5,0,0,0,0,0
1.0,2025.0,Q3,8.0,Hazard Correction Order Issued,1,0,0,0,0,0
1.0,2025.0,Q3,8.0,Initiated,2,0,0,0,0,0
1.0,2025.0,Q3,8.0,NOV Issued,5,0,0,0,0,0
1.0,2025.0,Q3,8.0,Under Investigation,8,0,0,0,0,0
1.0,2025.0,Q3,8.0,Warning,7,0,0,0,0,0
1.0,2025.0,Q3,9.0,Closed,2,0,2,0,0,0
1.0,2025.0,Q3,9.0,Completed,42,0,3,0,0,0
1.0,2025.0,Q3,9.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2025.0,Q3,9.0,Initiated,1,0,0,0,0,0
1.0,2025.0,Q3,9.0,Under Investigation,4,0,0,0,0,0
1.0,2025.0,Q4,10.0,Closed,4,0,1,0,0,0
1.0,2025.0,Q4,10.0,Completed,35,0,5,0,0,0
1.0,2025.0,Q4,10.0,EO Vacate Close Issued,1,0,0,0,0,0
1.0,2025.0,Q4,10.0,Initiated,1,0,0,0,0,0
1.0,2025.0,Q4,10.0,NOV Issued,3,0,0,0,0,0
1.0,2025.0,Q4,10.0,Under Investigation,6,0,0,0,0,0
1.0,2025.0,Q4,10.0,Warning,1,0,0,0,0,0
1.0,2031.0,Q1,1.0,Completed,1,0,1,0,0,0
1.0,,,,Application Completed,2,2,2,0,0,0
1.0,,,,Citation Issued,17,17,2,0,0,0
1.0,,,,Closed,2271,2271,1165,76,23,0
1.0,,,,Completed,10553,10553,2382,229,40,0
1.0,,,,Compliance Achieved,11,11,4,0,0,0
1.0,,,,EO Repair Restore Issued,8,8,2,0,0,0
1.0,,,,EO Vacate Close Issued,5,5,2,0,0,0
1.0,,,,Hazard Correction Order Issued,13,13,3,0,0,0
1.0,,,,Initiated,235,235,110,2,2,0
1.0,,,,Issued,10,10,10,0,0,0
1.0,,,,NOV Issued,241,241,48,2,1,0
1.0,,,,Open Duplicate,104,104,28,1,0,0
1.0,,,,Referred to Law,47,47,6,0,0,0
1.0,,,,Reviews Completed,11,11,11,0,0,0
1.0,,,,Reviews In Process,2,2,2,0,0,0
1.0,,,,Stop Work Issued,5,5,0,0,0,0
1.0,,,,Under Investigation,825,825,319,25,0,0
1.0,,,,Warning,27,27,17,0,0,0
1.0,,,,Withdrawn,5,5,4,1,1,0
2.0,1997.0,Q4,10.0,Completed,1,0,0,0,0,0
2.0,1999.0,Q3,8.0,Completed,1,0,0,0,0,0
2.0,2000.0,Q1,3.0,Completed,1,0,0,0,0,0
2.0,2000.0,Q3,8.0,Completed,1,0,0,0,0,0
2.0,2000.0,Q4,12.0,Closed,1,0,0,0,0,0
2.0,2002.0,Q4,12.0,Completed,1,0,0,0,0,0
2.0,2003.0,Q2,4.0,Completed,2,0,0,0,0,0
2.0,2003.0,Q3,9.0,Completed,1,0,0,0,0,0
2.0,2003.0,Q4,11.0,Completed,15,0,2,0,0,0
2.0,2003.0,Q4,12.0,Completed,52,0,8,0,0,0
2.0,2004.0,Q1,1.0,Completed,51,0,7,2,0,0
2.0,2004.0,Q1,2.0,Completed,58,0,6,0,0,0
2.0,2004.0,Q1,3.0,Completed,91,0,15,0,0,0
2.0,2004.0,Q2,4.0,Completed,75,0,9,0,0,0
2.0,2004.0,Q2,5.0,Completed,74,0,6,1,0,0
2.0,2004.0,Q2,6.0,Completed,114,0,7,0,0,0
2.0,2004.0,Q3,7.0,Completed,78,0,7,0,0,0
2.0,2004.0,Q3,8.0,Completed,107,0,14,1,0,0
2.0,2004.0,Q3,9.0,Completed,97,0,19,1,0,0
2.0,2004.0,Q4,10.0,Completed,90,0,9,0,0,0
2.0,2004.0,Q4,11.0,Completed,83,0,9,0,0,0
2.0,2004.0,Q4,12.0,Completed,68,0,13,0,0,0
2.0,2005.0,Q1,1.0,Completed,62,0,9,0,0,0
2.0,2005.0,Q1,2.0,Completed,76,0,20,0,0,0
2.0,2005.0,Q1,3.0,Completed,94,0,13,0,0,0
2.0,2005.0,Q2,4.0,Closed,1,0,0,0,0,0
2.0,2005.0,Q2,4.0,Completed,64,0,11,0,0,0
2.0,2005.0,Q2,5.0,Completed,82,0,10,0,0,0
2.0,2005.0,Q2,6.0,Closed,1,0,0,0,0,0
2.0,2005.0,Q2,6.0,Completed,142,0,11,0,0,0
2.0,2005.0,Q3,7.0,Completed,82,0,2,0,0,0
2.0,2005.0,Q3,8.0,Completed,96,0,10,0,0,0
2.0,2005.0,Q3,9.0,Completed,94,0,7,0,0,0
2.0,2005.0,Q4,10.0,Completed,91,0,8,0,0,0
2.0,2005.0,Q4,11.0,Completed,101,0,16,0,0,0
2.0,2005.0,Q4,12.0,Completed,47,0,6,0,0,0
2.0,2006.0,Q1,1.0,Completed,68,0,13,0,0,0
2.0,2006.0,Q1,2.0,Completed,71,0,8,0,0,0
2.0,2006.0,Q1,3.0,Completed,107,0,19,0,0,0
2.0,2006.0,Q2,4.0,Closed,1,0,0,0,0,0
2.0,2006.0,Q2,4.0,Completed,82,0,9,0,0,0
2.0,2006.0,Q2,5.0,Completed,88,0,16,0,0,0
2.0,2006.0,Q2,6.0,Completed,118,0,15,0,0,0
2.0,2006.0,Q3,7.0,Completed,112,0,6,0,0,0
2.0,2006.0,Q3,8.0,Completed,132,0,14,0,0,0
2.0,2006.0,Q3,9.0,Completed,123,0,12,3,0,0
2.0,2006.0,Q4,10.0,Closed,1,0,0,0,0,0
2.0,2006.0,Q4,10.0,Completed,107,0,10,0,0,0
2.0,2006.0,Q4,11.0,Completed,72,0,13,0,0,0
2.0,2006.0,Q4,12.0,Completed,78,0,20,2,0,0
2.0,2007.0,Q1,1.0,Completed,103,0,14,0,0,0
2.0,2007.0,Q1,2.0,Completed,66,0,12,0,0,0
2.0,2007.0,Q1,3.0,Completed,101,0,20,1,0,0
2.0,2007.0,Q2,4.0,Completed,125,0,16,0,0,0
2.0,2007.0,Q2,5.0,Completed,113,0,10,0,0,0
2.0,2007.0,Q2,6.0,Completed,193,0,16,1,0,0
2.0,2007.0,Q3,7.0,Completed,151,0,13,0,0,0
2.0,2007.0,Q3,8.0,Completed,143,0,9,0,0,0
2.0,2007.0,Q3,9.0,Completed,118,0,14,0,0,0
2.0,2007.0,Q4,10.0,Completed,128,0,9,0,0,0
2.0,2007.0,Q4,11.0,Completed,140,0,15,0,0,0
2.0,2007.0,Q4,11.0,Reviews Completed,1,0,1,0,0,0
2.0,2007.0,Q4,12.0,Completed,101,0,26,0,0,0
2.0,2008.0,Q1,1.0,Completed,116,0,15,1,0,0
2.0,2008.0,Q1,2.0,Completed,104,0,9,0,0,0
2.0,2008.0,Q1,3.0,Completed,124,0,18,2,0,0
2.0,2008.0,Q2,4.0,Completed,127,0,18,5,0,0
2.0,2008.0,Q2,5.0,Completed,123,0,11,1,0,0
2.0,2008.0,Q2,6.0,Closed,1,0,0,0,0,0
2.0,2008.0,Q2,6.0,Completed,154,0,13,0,0,0
2.0,2008.0,Q3,7.0,Completed,159,0,11,0,0,0
2.0,2008.0,Q3,8.0,Closed,2,0,0,0,0,0
2.0,2008.0,Q3,8.0,Completed,148,0,7,0,0,0
2.0,2008.0,Q3,9.0,Closed,1,0,0,0,0,0
2.0,2008.0,Q3,9.0,Completed,134,0,10,1,0,0
2.0,2008.0,Q4,10.0,Completed,118,0,12,0,0,0
2.0,2008.0,Q4,11.0,Completed,61,0,9,2,0,0
2.0,2008.0,Q4,12.0,Completed,91,0,18,2,0,0
2.0,2009.0,Q1,1.0,Completed,86,0,15,0,0,0
2.0,2009.0,Q1,2.0,Closed,1,0,0,0,0,0
2.0,2009.0,Q1,2.0,Completed,108,0,17,0,0,0
2.0,2009.0,Q1,3.0,Closed,1,0,0,0,0,0
2.0,2009.0,Q1,3.0,Completed,125,0,17,0,0,0
2.0,2009.0,Q2,4.0,Completed,149,0,15,1,0,0
2.0,2009.0,Q2,5.0,Closed,1,0,0,0,0,0
2.0,2009.0,Q2,5.0,Completed,110,0,8,2,0,0
2.0,2009.0,Q2,6.0,Completed,144,0,21,0,0,0
2.0,2009.0,Q3,7.0,Closed,2,0,0,0,0,0
2.0,2009.0,Q3,7.0,Completed,169,0,11,3,0,0
2.0,2009.0,Q3,8.0,Completed,152,0,11,1,0,0
2.0,2009.0,Q3,9.0,Completed,126,0,20,0,0,0
2.0,2009.0,Q4,10.0,Completed,117,0,10,0,0,0
2.0,2009.0,Q4,11.0,Completed,92,0,13,1,0,0
2.0,2009.0,Q4,12.0,Completed,95,0,18,0,0,0
2.0,2010.0,Q1,1.0,Completed,85,0,6,1,0,0
2.0,2010.0,Q1,2.0,Completed,101,0,7,2,0,0
2.0,2010.0,Q1,3.0,Completed,126,0,8,2,0,0
2.0,2010.0,Q1,3.0,Compliance Achieved,1,0,1,0,0,0
2.0,2010.0,Q2,4.0,Completed,137,0,12,0,0,0
2.0,2010.0,Q2,5.0,Completed,114,0,8,0,0,0
2.0,2010.0,Q2,6.0,Closed,1,0,0,0,0,0
2.0,2010.0,Q2,6.0,Completed,189,0,16,1,0,0
2.0,2010.0,Q3,7.0,Completed,161,0,17,1,0,0
2.0,2010.0,Q3,8.0,Completed,162,0,10,0,0,0
2.0,2010.0,Q3,9.0,Completed,148,0,13,1,0,0
2.0,2010.0,Q4,10.0,Completed,131,0,12,0,0,0
2.0,2010.0,Q4,11.0,Completed,77,0,5,2,0,0
2.0,2010.0,Q4,12.0,Completed,106,0,20,5,0,0
2.0,2011.0,Q1,1.0,Completed,86,0,11,0,0,0
2.0,2011.0,Q1,2.0,Completed,90,0,10,0,0,0
2.0,2011.0,Q1,3.0,Completed,99,0,25,0,0,0
2.0,2011.0,Q2,4.0,Completed,88,0,12,0,0,0
2.0,2011.0,Q2,5.0,Completed,81,0,13,0,0,0
2.0,2011.0,Q2,6.0,Completed,110,0,8,3,0,0
2.0,2011.0,Q3,7.0,Completed,96,0,10,1,0,0
2.0,2011.0,Q3,8.0,Completed,108,0,17,1,0,0
2.0,2011.0,Q3,9.0,Completed,115,0,16,1,0,0
2.0,2011.0,Q4,10.0,Completed,79,0,9,0,0,0
